Date,USD/EUR,USD/GBP,USD/JPY,USD/CHF,USD/CAD,USD/AUD,USD/SGD,USD/KRW,USD/CNY,USD/INR,USD/BRL,USD/ZAR,USD/RUB,USD/MXN,USD/IDR,USD/TRY,USD/VND,USD/LKR,USD/NGN ,USD/KES,USD/BDT
08-12-2006,0.747,0.512,116.290,1.205,1.148,1.271,1.544,899.040,7.815,44.465,2.136,7.055,26.291,10.802,9020.300,1.425,15505.000,107.400,123.840,69.171,67.732
11-12-2006,0.755,0.510,116.760,1.201,1.148,1.273,1.541,908.780,7.819,44.693,2.133,7.033,26.246,10.787,9084.000,1.422,15561.000,104.760,124.130,69.098,67.889
12-12-2006,0.753,0.507,116.700,1.199,1.152,1.270,1.538,909.210,7.821,44.774,2.145,6.963,26.223,10.836,9064.200,1.424,15374.000,103.940,122.550,69.063,66.988
13-12-2006,0.757,0.508,117.400,1.206,1.156,1.271,1.541,915.300,7.815,44.734,2.141,6.960,26.274,10.842,9056.200,1.411,15499.000,104.370,123.610,69.080,67.554
14-12-2006,0.760,0.510,117.760,1.214,1.157,1.276,1.541,909.010,7.810,44.672,2.138,6.965,26.330,10.770,9051.500,1.416,15459.000,104.430,123.260,69.080,67.411
15-12-2006,0.763,0.512,118.150,1.221,1.157,1.277,1.542,917.380,7.818,44.475,2.142,6.961,26.395,10.720,9056.200,1.418,15444.000,107.620,123.030,69.219,66.779
18-12-2006,0.763,0.513,118.050,1.222,1.156,1.280,1.547,916.080,7.810,44.716,2.144,7.023,26.382,10.808,9054.500,1.423,15444.000,103.840,123.080,69.246,66.804
19-12-2006,0.757,0.507,118.010,1.213,1.151,1.274,1.541,915.450,7.811,44.691,2.155,7.010,26.284,10.826,9113.300,1.424,16062.000,107.370,122.850,69.196,66.718
20-12-2006,0.758,0.509,118.340,1.217,1.148,1.272,1.541,886.680,7.805,44.673,2.154,6.913,26.303,10.829,9109.200,1.421,15458.000,107.350,123.350,69.220,67.558
21-12-2006,0.759,0.510,118.290,1.216,1.155,1.275,1.541,916.670,7.806,44.531,2.156,6.986,26.304,10.861,9053.000,1.422,15415.000,107.320,123.280,68.971,67.569
22-12-2006,0.761,0.511,118.990,1.220,1.155,1.276,1.538,921.500,7.807,44.305,2.148,7.038,26.332,10.810,9087.100,1.420,15483.000,107.370,123.940,68.805,67.987
25-12-2006,0.761,0.510,118.840,1.220,1.158,1.277,1.542,921.470,7.807,44.305,2.148,7.024,26.359,10.810,9086.800,1.420,15483.000,103.930,123.880,66.433,67.950
26-12-2006,0.763,0.511,119.120,1.222,1.162,1.278,1.541,893.150,7.807,44.465,2.148,7.047,26.386,10.876,9065.300,1.420,16055.000,104.100,124.080,66.539,68.059
27-12-2006,0.762,0.511,118.770,1.226,1.162,1.274,1.537,921.100,7.811,44.260,2.145,7.070,26.372,10.891,9063.900,1.417,15451.000,107.680,123.620,68.850,66.971
28-12-2006,0.761,0.510,118.895,1.222,1.160,1.266,1.535,917.010,7.804,44.277,2.133,6.971,26.366,10.850,9035.900,1.405,15401.000,107.420,123.220,66.395,66.824
29-12-2006,0.758,0.510,118.980,1.220,1.165,1.268,1.536,916.940,7.798,44.040,2.131,6.999,26.320,10.750,8980.700,1.410,16035.000,107.200,123.400,68.930,66.714
01-01-2007,0.756,0.509,118.880,1.217,1.164,1.264,1.532,917.230,7.806,44.215,2.133,7.000,26.305,10.803,8965.700,1.408,15390.000,103.140,123.320,66.272,66.717
02-01-2007,0.753,0.507,118.830,1.213,1.165,1.256,1.531,914.420,7.806,44.122,2.131,6.907,26.305,10.761,8987.500,1.401,15423.000,107.360,123.320,68.930,66.809
03-01-2007,0.759,0.512,119.340,1.225,1.173,1.262,1.533,914.310,7.806,44.111,2.135,6.970,26.325,10.830,8952.500,1.402,15476.000,103.930,123.460,68.872,67.133
04-01-2007,0.764,0.515,118.830,1.232,1.178,1.277,1.536,925.240,7.796,44.095,2.139,7.096,26.389,10.865,9007.200,1.412,15419.000,107.550,123.070,68.822,67.057
05-01-2007,0.770,0.518,118.690,1.237,1.174,1.282,1.537,925.440,7.799,44.140,2.147,7.238,26.465,10.912,9015.600,1.436,15507.000,105.280,123.820,66.749,67.486
08-01-2007,0.767,0.515,118.690,1.235,1.174,1.279,1.536,924.370,7.803,44.255,2.147,7.206,26.470,10.939,9023.600,1.436,15403.000,108.580,127.500,69.141,67.624
09-01-2007,0.769,0.516,119.300,1.242,1.176,1.281,1.536,928.170,7.797,44.210,2.149,7.284,26.483,11.002,9037.700,1.441,15448.000,104.590,123.110,66.448,68.480
10-01-2007,0.773,0.517,119.510,1.246,1.174,1.287,1.538,930.160,7.797,44.375,2.150,7.289,26.546,10.969,9051.200,1.440,15451.000,104.810,123.660,69.050,68.314
11-01-2007,0.775,0.514,120.300,1.250,1.178,1.282,1.543,930.310,7.785,44.425,2.142,7.283,26.597,10.998,9109.200,1.429,15446.000,104.750,123.400,69.050,68.221
12-01-2007,0.774,0.511,120.300,1.248,1.170,1.277,1.542,927.660,7.787,44.255,2.137,7.231,26.591,10.930,9106.400,1.422,15468.000,104.830,123.500,69.050,68.267
15-01-2007,0.773,0.509,120.420,1.248,1.168,1.275,1.542,926.670,7.783,44.135,2.137,7.195,26.567,10.960,9099.700,1.418,15387.000,108.270,122.630,69.233,67.731
16-01-2007,0.774,0.510,120.790,1.249,1.176,1.278,1.540,925.490,7.780,44.125,2.140,7.221,26.567,10.952,9068.400,1.426,15469.000,105.070,123.310,69.050,68.341
17-01-2007,0.773,0.507,120.620,1.247,1.172,1.270,1.537,925.150,7.765,44.025,2.130,7.162,26.553,10.942,9104.600,1.418,15469.000,108.300,123.270,66.859,68.315
18-01-2007,0.772,0.507,121.260,1.247,1.174,1.266,1.536,923.890,7.761,44.085,2.128,7.156,26.519,10.918,9081.100,1.415,15376.000,108.380,122.500,66.679,67.666
19-01-2007,0.771,0.507,121.210,1.249,1.174,1.266,1.537,926.730,7.767,44.085,2.125,7.124,26.518,10.838,9073.700,1.408,15406.000,104.490,122.710,66.714,67.615
22-01-2007,0.772,0.506,121.620,1.249,1.181,1.269,1.538,930.530,7.764,44.045,2.129,7.136,26.538,10.935,9066.200,1.405,15426.000,104.390,122.740,66.795,67.549
23-01-2007,0.768,0.504,121.680,1.243,1.181,1.262,1.536,923.280,7.767,44.075,2.131,7.096,26.481,10.938,9065.400,1.406,15421.000,108.100,122.730,69.450,67.233
24-01-2007,0.771,0.508,120.880,1.248,1.179,1.281,1.536,927.950,7.762,44.085,2.125,7.119,26.526,10.916,9057.600,1.408,15461.000,104.540,123.010,69.450,67.336
25-01-2007,0.773,0.509,121.620,1.248,1.183,1.293,1.537,928.700,7.758,44.085,2.127,7.255,26.533,11.042,9038.900,1.422,15472.000,104.920,123.230,67.589,67.021
26-01-2007,0.773,0.510,121.410,1.254,1.180,1.294,1.537,928.680,7.767,44.015,2.132,7.278,26.566,10.997,9096.500,1.425,15418.000,108.360,122.870,70.116,66.821
29-01-2007,0.771,0.510,121.730,1.252,1.182,1.294,1.538,924.890,7.764,44.070,2.134,7.306,26.528,11.080,9100.000,1.424,15412.000,104.710,122.830,70.000,66.790
30-01-2007,0.771,0.510,121.680,1.251,1.179,1.296,1.537,930.850,7.766,43.975,2.129,7.286,26.537,11.025,9086.400,1.415,15381.000,108.000,122.740,70.100,66.754
31-01-2007,0.768,0.509,120.740,1.245,1.175,1.289,1.536,924.040,7.765,44.005,2.120,7.201,26.477,10.993,9031.200,1.403,15386.000,108.000,122.780,67.404,66.779
01-02-2007,0.768,0.508,120.800,1.244,1.179,1.292,1.534,926.290,7.749,43.945,2.103,7.162,26.477,10.963,9071.600,1.399,15380.000,104.290,123.190,66.979,66.657
02-02-2007,0.771,0.509,121.130,1.250,1.183,1.290,1.536,931.340,7.746,43.935,2.093,7.187,26.506,10.955,9057.200,1.400,15468.000,104.870,123.400,69.709,66.998
05-02-2007,0.773,0.510,120.190,1.248,1.181,1.289,1.534,925.150,7.749,43.965,2.090,7.202,26.540,10.905,9047.300,1.398,15360.000,108.555,122.810,69.800,67.040
06-02-2007,0.770,0.507,120.050,1.240,1.182,1.286,1.532,916.770,7.747,44.054,2.083,7.158,26.498,10.925,9039.100,1.396,15356.000,108.100,122.760,69.518,66.711
07-02-2007,0.768,0.507,120.585,1.240,1.185,1.283,1.532,918.910,7.738,44.014,2.082,7.161,26.465,10.969,9011.700,1.394,15314.000,104.160,122.530,69.318,66.589
08-02-2007,0.767,0.511,121.130,1.246,1.183,1.280,1.533,920.300,7.739,44.052,2.094,7.139,26.318,10.933,9035.800,1.400,15301.000,108.100,122.500,69.300,66.579
09-02-2007,0.769,0.504,121.710,1.248,1.169,1.287,1.533,922.180,7.741,43.865,2.098,7.181,26.358,10.906,9043.400,1.395,15331.000,104.360,122.790,69.066,66.728
12-02-2007,0.771,0.514,121.770,1.254,1.175,1.295,1.539,926.230,7.746,44.074,2.111,7.275,26.390,11.035,9073.900,1.406,15331.000,104.250,122.630,68.700,66.663
13-02-2007,0.767,0.514,121.270,1.247,1.168,1.284,1.541,927.400,7.750,43.961,2.105,7.229,26.341,10.942,9067.200,1.397,15313.000,104.220,122.620,65.902,66.663
14-02-2007,0.761,0.509,120.310,1.239,1.166,1.277,1.536,927.080,7.749,43.874,2.095,7.181,26.234,10.915,9077.100,1.379,15297.000,108.100,122.580,68.464,66.588
15-02-2007,0.761,0.512,119.390,1.235,1.163,1.276,1.534,922.600,7.746,44.015,2.084,7.176,26.220,10.970,9038.600,1.386,15329.000,108.430,122.730,68.590,66.720
16-02-2007,0.761,0.513,119.410,1.235,1.163,1.270,1.531,924.930,7.740,43.805,2.088,7.135,26.218,10.943,9040.700,1.382,15335.000,108.100,122.790,65.922,66.751
19-02-2007,0.760,0.513,119.690,1.233,1.164,1.272,1.532,924.490,7.740,43.992,2.088,7.104,26.203,10.966,9030.400,1.375,15332.000,104.510,122.770,68.570,66.739
20-02-2007,0.761,0.511,120.015,1.236,1.170,1.269,1.533,896.010,7.740,44.117,2.089,7.112,26.209,10.985,9052.500,1.377,15336.000,104.560,122.820,66.131,66.749
21-02-2007,0.761,0.512,120.940,1.238,1.160,1.264,1.534,927.690,7.740,44.078,2.077,7.083,26.209,10.979,9058.400,1.381,15344.000,104.510,122.860,66.083,66.701
22-02-2007,0.762,0.511,121.490,1.238,1.162,1.267,1.534,894.660,7.740,44.171,2.072,7.066,26.223,11.002,9071.500,1.379,15298.000,108.400,122.570,66.165,66.556
23-02-2007,0.759,0.510,121.090,1.232,1.159,1.263,1.531,927.280,7.740,44.015,2.085,7.050,26.180,10.979,9075.400,1.375,15302.000,104.330,122.620,66.314,66.579
26-02-2007,0.758,0.509,120.640,1.229,1.160,1.259,1.527,925.000,7.738,44.098,2.081,7.065,26.153,11.065,9043.000,1.376,15305.000,104.350,122.640,66.898,66.566
27-02-2007,0.756,0.510,118.090,1.218,1.167,1.272,1.528,927.550,7.731,44.114,2.102,7.229,26.118,11.175,9092.600,1.404,15325.000,108.450,122.770,69.223,66.660
28-02-2007,0.756,0.509,118.730,1.219,1.170,1.271,1.529,928.600,7.728,44.016,2.116,7.227,26.114,11.163,9124.200,1.407,15340.000,104.500,122.900,69.075,66.738
01-03-2007,0.759,0.511,117.720,1.224,1.173,1.274,1.528,903.600,7.733,44.196,2.120,7.260,26.178,11.160,9142.300,1.417,15415.000,108.400,123.400,66.210,66.996
02-03-2007,0.760,0.515,117.190,1.214,1.177,1.275,1.527,903.970,7.735,44.035,2.118,7.393,26.151,11.128,9173.400,1.426,15424.000,105.340,123.470,66.253,67.039
05-03-2007,0.764,0.521,115.590,1.221,1.180,1.299,1.530,909.890,7.740,44.514,2.136,7.488,26.271,11.162,9262.500,1.439,15360.000,108.785,122.960,69.210,66.780
06-03-2007,0.761,0.517,116.780,1.223,1.176,1.291,1.529,933.540,7.732,44.112,2.121,7.369,26.215,11.121,9203.700,1.430,15347.000,104.690,122.830,66.200,66.711
07-03-2007,0.759,0.518,115.690,1.216,1.178,1.289,1.526,933.640,7.730,44.435,2.111,7.436,26.193,11.189,9170.900,1.424,15351.000,108.300,122.810,69.024,66.707
08-03-2007,0.761,0.518,117.150,1.227,1.180,1.285,1.527,934.630,7.730,44.113,2.101,7.352,26.223,11.151,9156.300,1.415,15377.000,105.040,123.000,69.150,66.799
09-03-2007,0.762,0.517,118.320,1.232,1.172,1.280,1.527,934.730,7.734,44.010,2.092,7.332,26.229,11.068,9161.300,1.403,15401.000,108.300,123.290,69.075,66.930
12-03-2007,0.758,0.518,117.570,1.225,1.171,1.272,1.527,932.020,7.737,44.053,2.088,7.337,26.160,11.124,9167.800,1.400,15402.000,105.190,123.270,69.007,66.923
13-03-2007,0.758,0.518,116.020,1.217,1.173,1.279,1.529,932.290,7.737,44.015,2.093,7.495,26.164,11.180,9209.100,1.411,15360.000,105.280,122.910,69.009,66.687
14-03-2007,0.756,0.516,117.260,1.217,1.176,1.271,1.534,935.760,7.731,44.232,2.108,7.430,26.117,11.135,9219.700,1.420,15361.000,109.200,122.630,69.089,66.712
15-03-2007,0.753,0.516,117.150,1.213,1.176,1.267,1.532,929.000,7.734,44.152,2.085,7.403,26.102,11.144,9183.000,1.395,16016.000,109.360,122.640,69.029,66.582
16-03-2007,0.751,0.515,116.740,1.208,1.176,1.256,1.525,933.650,7.726,43.890,2.089,7.461,26.032,11.192,9210.400,1.403,15387.000,109.600,123.040,69.330,66.769
19-03-2007,0.751,0.514,117.610,1.211,1.177,1.248,1.525,931.930,7.726,44.020,2.074,7.426,26.032,11.133,9185.200,1.389,15379.000,109.735,122.960,69.230,66.640
20-03-2007,0.751,0.510,117.250,1.212,1.160,1.244,1.526,927.270,7.727,43.454,2.072,7.385,26.019,11.096,9151.000,1.391,15373.000,109.350,122.920,68.885,66.623
21-03-2007,0.746,0.508,117.410,1.209,1.156,1.237,1.521,920.480,7.725,43.442,2.068,7.263,25.946,11.000,9057.300,1.385,15352.000,109.400,122.690,68.861,66.565
22-03-2007,0.750,0.509,118.090,1.214,1.158,1.240,1.519,929.310,7.716,43.434,2.053,7.189,26.006,10.978,9098.400,1.375,15365.000,109.400,122.890,68.623,66.612
23-03-2007,0.752,0.510,118.050,1.219,1.160,1.240,1.517,927.410,7.723,43.305,2.062,7.205,26.058,10.974,9105.600,1.379,15402.000,109.350,123.200,66.205,66.782
26-03-2007,0.750,0.508,118.120,1.215,1.161,1.234,1.515,926.830,7.726,43.155,2.058,7.212,26.004,10.978,9090.600,1.383,15371.000,108.840,127.250,68.393,66.604
27-03-2007,0.748,0.508,117.750,1.211,1.157,1.237,1.516,927.000,7.724,43.053,2.059,7.260,25.981,11.056,9099.400,1.383,15362.000,104.350,122.770,68.430,66.559
28-03-2007,0.751,0.510,116.870,1.217,1.159,1.241,1.518,930.400,7.719,43.090,2.071,7.333,26.027,11.058,9142.100,1.387,15414.000,105.030,123.070,68.273,66.694
29-03-2007,0.750,0.509,117.980,1.217,1.159,1.239,1.517,928.520,7.717,43.575,2.051,7.250,26.007,11.017,9116.500,1.384,15408.000,108.250,122.980,68.316,66.660
30-03-2007,0.749,0.512,117.810,1.214,1.154,1.236,1.517,932.360,7.721,43.045,2.055,7.241,25.985,10.997,9081.000,1.385,15419.000,105.430,123.070,68.265,66.705
02-04-2007,0.748,0.506,117.760,1.215,1.156,1.224,1.520,925.610,7.719,43.174,2.044,7.240,25.975,11.011,9114.700,1.382,15386.000,108.490,126.500,68.250,66.539
03-04-2007,0.750,0.507,118.870,1.223,1.159,1.232,1.519,928.990,7.722,43.012,2.034,7.173,26.045,10.931,9108.300,1.362,15425.000,108.150,123.210,68.126,66.712
04-04-2007,0.748,0.506,118.770,1.219,1.159,1.221,1.514,922.710,7.725,42.808,2.029,7.146,26.045,10.996,9112.000,1.363,15418.000,108.190,123.170,68.250,66.691
05-04-2007,0.744,0.507,118.692,1.215,1.151,1.220,1.513,921.520,7.717,42.696,2.027,7.120,25.911,10.990,9084.100,1.359,15367.000,104.130,122.670,65.830,66.433
06-04-2007,0.746,0.504,119.070,1.223,1.151,1.220,1.513,923.580,7.717,42.695,2.027,7.121,25.966,10.942,9104.500,1.359,15351.000,108.000,122.530,68.850,66.409
09-04-2007,0.749,0.510,119.220,1.227,1.153,1.225,1.513,926.730,7.717,42.872,2.027,7.123,25.984,10.971,9090.600,1.371,16035.000,108.100,122.910,68.900,66.615
10-04-2007,0.744,0.507,119.120,1.217,1.147,1.210,1.517,922.290,7.724,42.594,2.027,7.145,25.910,10.998,9107.500,1.363,15381.000,108.480,122.740,68.277,66.483
11-04-2007,0.744,0.506,119.290,1.220,1.140,1.211,1.518,921.040,7.717,42.613,2.028,7.128,26.045,11.015,9101.100,1.366,15393.000,104.970,122.830,65.543,66.530
12-04-2007,0.741,0.505,119.000,1.216,1.135,1.203,1.519,918.860,7.716,42.552,2.034,7.151,25.845,10.989,9087.900,1.368,15385.000,108.100,122.680,65.338,66.466
13-04-2007,0.740,0.503,119.230,1.215,1.138,1.201,1.516,918.260,7.712,42.365,2.017,7.171,25.808,10.941,9080.500,1.365,15441.000,105.080,122.940,68.005,66.636
16-04-2007,0.739,0.503,119.760,1.215,1.132,1.202,1.514,921.680,7.718,41.775,2.028,7.098,25.806,10.970,9107.400,1.347,15426.000,105.770,123.230,65.646,66.737
17-04-2007,0.737,0.498,118.950,1.209,1.131,1.196,1.513,919.680,7.723,41.853,2.029,7.036,25.767,10.981,9074.800,1.341,15409.000,109.050,122.880,68.079,66.757
18-04-2007,0.735,0.498,118.450,1.203,1.127,1.192,1.511,916.070,7.713,41.835,2.034,7.019,25.721,10.972,9065.200,1.344,15415.000,105.790,122.910,68.100,66.765
19-04-2007,0.734,0.499,118.250,1.205,1.129,1.197,1.511,926.260,7.707,42.075,2.028,7.034,25.716,10.953,9072.900,1.345,15414.000,109.050,122.920,68.060,66.750
20-04-2007,0.736,0.499,118.660,1.207,1.122,1.195,1.509,927.300,7.708,41.520,2.022,7.032,25.746,10.937,9097.300,1.334,15424.000,109.050,122.980,67.936,66.938
23-04-2007,0.736,0.500,118.570,1.209,1.122,1.200,1.512,925.010,7.713,41.580,2.019,7.069,25.754,10.961,9078.200,1.335,15411.000,109.690,127.500,67.883,66.869
24-04-2007,0.733,0.499,118.480,1.201,1.121,1.207,1.514,925.170,7.716,41.013,2.033,7.011,25.702,10.976,9073.100,1.332,15394.000,109.775,122.640,67.889,66.798
25-04-2007,0.733,0.500,118.680,1.206,1.115,1.199,1.513,926.140,7.709,40.854,2.019,6.950,25.700,10.928,9070.200,1.320,15435.000,109.500,122.350,65.314,67.119
26-04-2007,0.736,0.502,119.530,1.209,1.122,1.210,1.516,927.630,7.717,40.729,2.018,7.023,25.749,10.948,9074.200,1.327,15437.000,106.140,122.510,65.346,67.105
27-04-2007,0.732,0.500,119.480,1.206,1.115,1.202,1.516,926.160,7.712,40.725,2.028,7.033,25.685,10.877,9031.000,1.328,15446.000,106.170,122.550,67.817,67.125
30-04-2007,0.732,0.500,119.360,1.206,1.110,1.205,1.519,930.550,7.696,40.969,2.028,7.052,25.688,10.971,9102.200,1.362,15430.000,110.405,126.750,67.631,66.996
01-05-2007,0.735,0.500,119.800,1.215,1.112,1.209,1.521,891.620,7.696,41.114,2.028,7.020,25.742,10.932,9067.200,1.362,15440.000,110.200,122.390,67.840,67.041
02-05-2007,0.736,0.503,120.160,1.214,1.109,1.212,1.526,929.830,7.696,40.976,2.021,7.015,25.745,10.910,9067.800,1.351,15418.000,110.200,122.080,67.334,66.954
03-05-2007,0.738,0.503,120.360,1.216,1.107,1.215,1.523,926.610,7.696,40.933,2.018,6.951,25.784,10.910,9041.300,1.347,15495.000,107.120,122.690,67.227,67.280
04-05-2007,0.736,0.506,120.270,1.210,1.106,1.218,1.517,926.670,7.696,40.515,2.025,6.910,25.742,10.833,8946.700,1.339,15494.000,110.200,122.700,67.220,67.287
07-05-2007,0.735,0.502,120.050,1.212,1.102,1.212,1.515,922.470,7.696,40.700,2.020,6.878,25.736,10.827,8948.200,1.329,15429.000,110.730,122.660,66.992,67.062
08-05-2007,0.739,0.503,119.990,1.218,1.106,1.208,1.516,921.300,7.686,40.691,2.022,6.893,25.802,10.838,8871.500,1.332,15450.000,106.970,122.440,66.624,67.029
09-05-2007,0.739,0.502,120.110,1.219,1.106,1.208,1.515,924.220,7.684,40.614,2.019,6.900,25.814,10.786,8805.600,1.330,15424.000,106.900,122.380,66.728,66.913
10-05-2007,0.742,0.505,119.840,1.220,1.111,1.211,1.520,926.060,7.684,41.216,2.014,7.028,25.853,10.844,8759.800,1.340,15489.000,110.200,122.980,64.339,67.096
11-05-2007,0.740,0.504,120.190,1.218,1.113,1.200,1.518,925.680,7.667,40.675,2.014,6.921,25.809,10.765,8777.200,1.328,15493.000,110.200,123.020,66.679,67.121
14-05-2007,0.738,0.505,120.320,1.219,1.106,1.201,1.515,923.410,7.671,40.655,2.007,6.952,25.793,10.749,8791.500,1.328,15430.000,110.740,122.580,66.677,66.834
15-05-2007,0.736,0.504,120.220,1.215,1.098,1.199,1.516,923.760,7.674,40.880,1.985,6.900,25.739,10.802,8791.000,1.319,15430.000,110.500,122.570,66.650,66.831
16-05-2007,0.739,0.506,120.720,1.222,1.103,1.212,1.521,922.970,7.672,40.758,1.961,6.963,25.814,10.772,8797.100,1.320,15504.000,107.490,123.130,64.407,67.230
17-05-2007,0.741,0.506,121.291,1.227,1.099,1.214,1.524,890.420,7.672,40.530,1.961,7.032,25.838,10.810,8785.400,1.320,16030.000,107.630,123.320,66.950,67.334
18-05-2007,0.740,0.506,121.060,1.227,1.089,1.213,1.526,932.750,7.659,40.305,1.960,6.989,25.820,10.775,8807.300,1.318,15433.000,110.660,125.750,66.427,66.784
21-05-2007,0.743,0.507,121.470,1.230,1.085,1.217,1.527,928.350,7.654,40.535,1.940,6.998,25.880,10.760,8741.500,1.320,15414.000,106.600,125.750,63.631,66.790
22-05-2007,0.743,0.506,121.640,1.230,1.087,1.219,1.532,929.720,7.645,40.542,1.935,7.063,25.883,10.794,8753.700,1.317,15418.000,106.680,122.390,63.670,66.890
23-05-2007,0.743,0.503,121.520,1.228,1.083,1.215,1.529,931.410,7.643,40.490,1.938,7.062,25.850,10.789,8719.400,1.316,15439.000,106.670,122.400,63.768,66.885
24-05-2007,0.745,0.504,121.358,1.228,1.084,1.222,1.529,931.410,7.642,40.495,1.962,7.138,25.917,10.830,8783.900,1.330,15783.000,110.650,125.390,66.411,67.736
25-05-2007,0.743,0.504,121.760,1.227,1.079,1.220,1.527,927.270,7.642,40.215,1.943,7.063,25.895,10.727,8782.300,1.320,15794.000,110.590,125.450,66.431,67.771
28-05-2007,0.743,0.504,121.700,1.228,1.080,1.221,1.528,912.100,7.642,40.514,1.943,7.085,25.850,10.775,8780.300,1.321,15762.000,108.590,125.330,65.268,67.626
29-05-2007,0.744,0.505,121.590,1.225,1.074,1.222,1.528,929.020,7.640,40.369,1.945,7.138,25.850,10.811,8783.600,1.318,15818.000,110.580,125.860,66.410,68.040
30-05-2007,0.744,0.506,121.590,1.226,1.074,1.215,1.529,931.410,7.636,40.529,1.945,7.133,25.909,10.733,8827.300,1.324,15786.000,110.500,125.250,66.410,67.677
31-05-2007,0.743,0.505,121.750,1.225,1.070,1.207,1.529,931.410,7.638,40.546,1.919,7.108,25.865,10.741,8818.900,1.311,15782.000,108.590,125.290,66.410,67.662
01-06-2007,0.744,0.505,122.130,1.236,1.060,1.202,1.530,927.510,7.636,40.215,1.900,7.070,25.887,10.661,8817.600,1.303,15785.000,110.500,125.300,66.410,67.635
04-06-2007,0.741,0.502,121.720,1.223,1.058,1.199,1.530,926.910,7.639,40.135,1.937,7.114,25.859,10.761,8766.700,1.304,15769.000,110.590,126.500,66.476,67.666
05-06-2007,0.740,0.502,121.340,1.218,1.062,1.195,1.531,926.030,7.633,40.160,1.937,7.160,25.850,10.805,8746.600,1.306,15794.000,110.500,125.260,66.445,67.720
06-06-2007,0.741,0.502,121.010,1.217,1.058,1.189,1.533,931.410,7.625,40.493,1.966,7.198,25.850,10.849,8804.200,1.319,15824.000,110.500,125.500,66.237,67.796
07-06-2007,0.745,0.506,120.880,1.224,1.063,1.189,1.535,927.840,7.638,40.452,1.964,7.247,25.910,10.956,8870.500,1.324,15858.000,108.960,125.680,65.945,67.916
08-06-2007,0.749,0.507,121.710,1.235,1.062,1.186,1.540,929.840,7.645,40.760,1.963,7.240,25.967,10.932,9096.400,1.338,15959.000,110.200,126.440,66.000,68.328
11-06-2007,0.749,0.508,121.760,1.238,1.060,1.186,1.541,931.410,7.655,40.509,1.940,7.234,25.983,10.920,9072.200,1.328,15787.000,108.600,125.210,65.515,67.620
12-06-2007,0.752,0.506,121.620,1.242,1.067,1.190,1.542,931.410,7.634,40.570,1.936,7.285,25.850,10.993,9105.900,1.332,15855.000,110.690,125.500,65.593,67.623
13-06-2007,0.751,0.507,122.570,1.244,1.067,1.190,1.543,931.410,7.622,40.552,1.945,7.238,26.039,10.917,9065.600,1.333,15871.000,110.720,125.640,66.000,67.690
14-06-2007,0.751,0.508,122.955,1.246,1.068,1.196,1.541,928.510,7.616,40.557,1.928,7.175,26.036,10.869,9091.600,1.319,15816.000,110.770,125.280,66.000,67.428
15-06-2007,0.747,0.506,123.400,1.242,1.068,1.190,1.539,926.430,7.615,40.460,1.907,7.109,25.958,10.805,9030.400,1.300,15812.000,110.700,125.240,65.860,67.403
18-06-2007,0.745,0.504,123.680,1.242,1.071,1.186,1.536,926.350,7.620,40.437,1.900,7.084,25.932,10.778,9005.200,1.291,15836.000,108.610,125.100,65.194,67.722
19-06-2007,0.745,0.503,123.420,1.240,1.062,1.182,1.537,926.010,7.608,40.654,1.898,7.053,25.923,10.734,9000.500,1.296,15807.000,110.650,124.980,65.995,67.656
